sector_id,sector_nombre,variable_id,actividad_producto_nombre,indicador,unidad_de_medida,fuente,frecuencia_nombre,cobertura_nombre,alcance_tipo,alcance_id,alcance_nombre,indice_tiempo,valor
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-09-01,156078.7994
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-10-01,180959.10728
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-11-01,179432.65146
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2020-12-01,259419.00615
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-01-01,223881.4417
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-02-01,213200.51568
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-03-01,252008.26931
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-04-01,262525.46977
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-05-01,261319.20259
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-06-01,263887.79964
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-07-01,302564.99709
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-08-01,311045.17499
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-09-01,311315.48764
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-10-01,344389.29162
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-11-01,337455.42553
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2021-12-01,487892.7562
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2022-01-01,394620.44572
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2022-02-01,380016.41255
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,61,Partidos de Gran Buenos Aires,2022-03-01,454166.51119
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-01-01,30555.829
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-02-01,26450.75
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-03-01,23008.746
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-04-01,22734.115
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-05-01,21025.677
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-06-01,21543.898
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-07-01,23972.887
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-08-01,23694.563
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-09-01,22966.302
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-10-01,24452.011
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-11-01,23902.535
31,Comercio interno,740,Alimentos preparados y rotiser�a,Ventas en super (amp),miles de pesos a precios corrientes,INDEC,Mensual,Nacional,PARTIDO,69,Resto de Buenos Aires,2017-12-01,31661.21586
